#!SbcSavedTrendFile;Version_4;Html5Runtime_V3.0;
#!SBC trends log file generated on: 03.10.2023 13:15:20;
10;
3501-RT503	-20	100	255,0,0;
3201-RT401	-20	100	0,64,0;
3201-RT501	-20	100	0,0,128;
3501-RT401	-20	100	128,0,128;
3501-RT504	-20	100	255,255,0;
3501-RT001	-10	50	255,128,128;
3501-RT002	-20	100	0,255,0;
3501-RP001	-10	50	0,0,255;
3501-RP002	-10	50	255,128,192;
BC-RN001	-20	100	255,255,128;

#!(s);Date;Time;3501-RT503;3201-RT401;3201-RT501;3501-RT401;3501-RT504;3501-RT001;3501-RT002;3501-RP001;3501-RP002;BC-RN001;
1692021660;14.08.2023;14:01:00;19;31;19;5;12;18;18;40;40;13;
1692025260;14.08.2023;15:01:00;19;32;19;5;12;18;19;40;40;13;
1692028860;14.08.2023;16:01:00;19;32;19;5;12;18;19;40;40;13;
1692032460;14.08.2023;17:01:00;19;32;19;5;12;18;19;40;40;13;
1692036060;14.08.2023;18:01:00;19;31;19;4;11;18;19;40;40;13;
1692039660;14.08.2023;19:01:00;19;31;19;4;10;18;19;40;40;13;
1692043260;14.08.2023;20:01:00;19;31;19;3;10;18;19;40;40;13;
1692046860;14.08.2023;21:01:00;19;31;19;3;9;18;19;40;40;13;
1692050460;14.08.2023;22:01:00;19;31;19;2;9;18;19;40;40;13;
1692054060;14.08.2023;23:01:00;19;30;19;2;8;18;19;40;40;13;
1692057660;15.08.2023;00:01:00;19;30;19;1;8;18;19;40;40;13;
1692061260;15.08.2023;01:01:00;19;30;19;1;7;18;19;40;40;13;
1692064860;15.08.2023;02:01:00;19;30;19;1;7;18;19;40;40;13;
1692068460;15.08.2023;03:01:00;19;30;19;1;7;18;19;40;40;13;
1692072060;15.08.2023;04:01:00;18;30;19;1;7;18;19;40;40;13;
1692075660;15.08.2023;05:01:00;18;30;19;0;7;18;19;40;40;13;
1692079260;15.08.2023;06:01:00;18;30;19;0;6;18;19;40;40;13;
1692082860;15.08.2023;07:01:00;18;30;19;0;6;18;19;40;40;13;
1692086460;15.08.2023;08:01:00;18;30;19;0;6;18;18;40;40;13;
1692090060;15.08.2023;09:01:00;18;30;19;0;7;18;18;40;40;13;
1692093660;15.08.2023;10:01:00;18;30;19;1;7;18;18;40;40;13;
1692097260;15.08.2023;11:01:00;18;30;19;1;8;18;18;40;40;13;
1692100860;15.08.2023;12:01:00;18;30;19;2;9;18;18;40;40;13;
1692104460;15.08.2023;13:01:00;19;31;19;3;10;18;19;40;40;13;
1692108060;15.08.2023;14:01:00;19;31;19;3;10;18;19;40;40;13;
1692111660;15.08.2023;15:01:00;19;31;19;3;10;18;19;40;40;13;
1692115260;15.08.2023;16:01:00;19;31;19;3;10;18;19;40;40;13;
1692118860;15.08.2023;17:01:00;19;31;19;3;10;18;19;40;40;13;
1692122460;15.08.2023;18:01:00;19;31;19;3;10;18;19;40;40;13;
1692126060;15.08.2023;19:01:00;19;31;19;3;10;18;19;40;40;13;
1692129660;15.08.2023;20:01:00;19;31;19;3;10;18;19;40;40;13;
1692133260;15.08.2023;21:01:00;19;31;19;3;10;18;19;40;40;13;
1692136860;15.08.2023;22:01:00;19;31;19;3;9;18;19;40;40;13;
1692140460;15.08.2023;23:01:00;19;31;19;3;9;18;19;40;40;13;
1692144060;16.08.2023;00:01:00;19;31;19;2;9;18;19;40;40;13;
1692147660;16.08.2023;01:01:00;19;31;19;2;9;18;19;40;40;13;
1692151260;16.08.2023;02:01:00;19;31;19;2;9;18;19;40;40;13;
1692154860;16.08.2023;03:01:00;19;30;19;2;8;18;19;40;40;13;
1692158460;16.08.2023;04:01:00;19;30;19;2;8;18;19;40;40;13;
1692162060;16.08.2023;05:01:00;19;30;19;1;8;18;19;40;40;13;
1692165660;16.08.2023;06:01:00;19;30;19;1;7;18;19;40;40;13;
1692169260;16.08.2023;07:01:00;19;30;19;1;7;18;19;40;40;13;
1692172860;16.08.2023;08:01:00;19;30;19;0;6;18;19;40;40;13;
1692176460;16.08.2023;09:01:00;19;30;19;1;7;18;19;40;40;13;
1692180060;16.08.2023;10:01:00;18;30;19;1;7;18;19;40;40;13;
1692183660;16.08.2023;11:01:00;19;30;19;1;8;18;19;40;40;13;
1692187260;16.08.2023;12:01:00;19;30;19;2;9;18;19;40;40;13;
1692190860;16.08.2023;13:01:00;19;31;19;4;11;18;19;40;40;13;
1692194460;16.08.2023;14:01:00;19;32;19;5;12;18;19;40;40;12;
1692198060;16.08.2023;15:01:00;19;32;19;6;14;18;19;40;40;12;
1692201660;16.08.2023;16:01:00;19;33;20;7;15;19;19;40;40;12;
1692205260;16.08.2023;17:01:00;19;33;20;7;14;19;19;40;40;12;
1692208860;16.08.2023;18:01:00;19;33;20;7;15;19;19;40;40;12;
1692212460;16.08.2023;19:01:00;19;33;20;7;14;19;19;40;40;12;
1692216060;16.08.2023;20:01:00;19;32;20;6;13;19;19;40;40;12;
1692219660;16.08.2023;21:01:00;19;32;20;5;12;19;19;40;40;12;
1692223260;16.08.2023;22:01:00;19;32;20;4;11;19;19;40;40;12;
1692226860;16.08.2023;23:01:00;19;31;20;3;10;19;19;40;40;12;
1692230460;17.08.2023;00:01:00;19;31;20;2;8;19;19;40;40;13;
1692234060;17.08.2023;01:01:00;19;31;19;1;7;19;19;40;40;13;
1692237660;17.08.2023;02:01:00;19;30;19;1;7;19;19;40;40;13;
1692241260;17.08.2023;03:01:00;19;30;19;0;6;18;19;40;40;13;
1692244860;17.08.2023;04:01:00;19;30;19;0;6;18;19;40;40;13;
1692248460;17.08.2023;05:01:00;19;29;19;0;6;18;19;40;40;13;
1692252060;17.08.2023;06:01:00;19;29;19;0;5;18;19;40;40;13;
1692255660;17.08.2023;07:01:00;19;29;19;0;5;18;19;40;40;13;
1692259260;17.08.2023;08:01:00;18;29;19;0;6;18;19;40;40;13;
1692262860;17.08.2023;09:01:00;18;29;19;0;6;18;19;40;40;13;
1692266460;17.08.2023;10:01:00;18;30;19;1;7;18;19;40;40;13;
1692270060;17.08.2023;11:01:00;19;30;19;1;8;18;19;40;40;13;
1692273660;17.08.2023;12:01:00;19;31;19;3;9;18;19;40;40;13;
1692277260;17.08.2023;13:01:00;19;31;19;5;12;18;19;40;40;12;
1692280860;17.08.2023;14:01:00;19;32;19;6;14;19;19;40;40;12;
1692284460;17.08.2023;15:01:00;19;33;20;8;15;19;19;40;40;12;
1692288060;17.08.2023;16:01:00;19;33;20;8;16;19;19;40;40;12;
1692291660;17.08.2023;17:01:00;19;34;20;9;17;19;19;40;40;12;
1692295260;17.08.2023;18:01:00;20;34;20;8;16;19;19;40;40;12;
1692298860;17.08.2023;19:01:00;20;33;20;7;15;19;19;40;40;12;
1692302460;17.08.2023;20:01:00;20;33;20;6;14;19;19;40;40;12;
1692306060;17.08.2023;21:01:00;20;32;20;5;12;19;19;40;40;12;
1692309660;17.08.2023;22:01:00;19;32;20;4;11;19;19;40;40;12;
1692313260;17.08.2023;23:01:00;19;31;20;3;9;19;19;40;40;12;
1692316860;18.08.2023;00:01:00;19;31;20;2;8;19;19;40;40;12;
1692320460;18.08.2023;01:01:00;19;31;20;1;7;19;19;40;40;13;
1692324060;18.08.2023;02:01:00;19;30;19;0;6;19;19;40;40;13;
1692327660;18.08.2023;03:01:00;19;30;19;0;6;19;19;40;40;13;
1692331260;18.08.2023;04:01:00;19;29;19;0;5;19;19;40;40;13;
1692334860;18.08.2023;05:01:00;19;29;19;0;5;18;19;40;40;13;
1692338460;18.08.2023;06:01:00;18;24;18;2;5;18;19;40;40;13;
1692342060;18.08.2023;07:01:00;18;24;18;2;5;18;18;40;40;13;
1692345660;18.08.2023;08:01:00;17;24;18;2;6;17;18;40;40;13;
1692349260;18.08.2023;09:01:00;18;29;18;0;6;18;18;40;40;13;
1692352860;18.08.2023;10:01:00;18;29;19;0;6;18;18;40;40;13;
1692356460;18.08.2023;11:01:00;18;30;19;1;8;18;18;40;40;13;
1692360060;18.08.2023;12:01:00;18;31;19;3;9;18;18;40;40;13;
1692363660;18.08.2023;13:01:00;19;31;19;4;10;18;19;40;40;12;
1692367260;18.08.2023;14:01:00;19;32;19;5;12;18;19;40;40;12;
1692370860;18.08.2023;15:01:00;19;32;19;6;14;18;19;40;40;12;
1692374460;18.08.2023;16:01:00;19;33;20;7;15;19;19;40;40;12;
1692378060;18.08.2023;17:01:00;19;33;20;8;15;19;19;40;40;12;
1692381660;18.08.2023;18:01:00;19;33;20;7;15;19;19;40;40;12;
1692385260;18.08.2023;19:01:00;19;33;20;7;15;19;19;40;40;11;
1692388860;18.08.2023;20:01:00;19;33;20;6;13;19;19;40;40;12;
1692392460;18.08.2023;21:01:00;19;32;20;5;12;19;19;40;40;12;
1692396060;18.08.2023;22:01:00;19;32;20;4;11;19;19;40;40;12;
1692399660;18.08.2023;23:01:00;19;31;20;3;10;19;19;40;40;12;
1692403260;19.08.2023;00:01:00;19;31;20;3;9;19;19;40;40;12;
1692406860;19.08.2023;01:01:00;19;31;20;2;9;19;19;40;40;12;
1692410460;19.08.2023;02:01:00;19;31;20;2;8;19;19;40;40;12;
1692414060;19.08.2023;03:01:00;19;31;20;2;8;19;19;40;40;12;
1692417660;19.08.2023;04:01:00;19;31;19;1;8;19;19;40;40;13;
1692421260;19.08.2023;05:01:00;19;31;19;1;8;19;19;40;40;12;
1692424860;19.08.2023;06:01:00;19;30;19;1;7;19;19;40;40;12;
1692428460;19.08.2023;07:01:00;19;30;19;1;7;19;19;40;40;12;
1692432060;19.08.2023;08:01:00;19;30;19;1;7;19;19;40;40;13;
1692435660;19.08.2023;09:01:00;19;30;19;1;8;19;19;40;40;12;
1692439260;19.08.2023;10:01:00;19;30;19;1;8;19;19;40;40;12;
1692442860;19.08.2023;11:01:00;19;31;19;2;8;19;19;40;40;13;
1692446460;19.08.2023;12:01:00;19;31;19;3;9;19;19;40;40;12;
1692450060;19.08.2023;13:01:00;19;31;19;3;10;19;19;40;40;12;
1692453660;19.08.2023;14:01:00;19;32;20;4;11;19;19;40;40;12;
1692457260;19.08.2023;15:01:00;19;32;20;4;12;19;19;40;40;12;
1692460860;19.08.2023;16:01:00;19;32;20;5;11;19;19;40;40;12;
1692464460;19.08.2023;17:01:00;19;32;20;4;11;19;19;40;40;12;
1692468060;19.08.2023;18:01:00;19;32;20;4;11;19;19;40;40;12;
1692471660;19.08.2023;19:01:00;19;32;20;4;10;19;19;40;40;12;
1692475260;19.08.2023;20:01:00;19;31;20;3;10;19;19;40;40;12;
1692478860;19.08.2023;21:01:00;19;31;20;3;10;19;19;40;40;12;
1692482460;19.08.2023;22:01:00;19;31;20;3;9;19;19;40;40;12;
1692486060;19.08.2023;23:01:00;19;31;20;2;9;19;19;40;40;12;
1692489660;20.08.2023;00:01:00;19;31;20;2;9;19;19;40;40;12;
1692493260;20.08.2023;01:01:00;19;31;20;2;8;19;19;40;40;12;
1692496860;20.08.2023;02:01:00;19;31;19;2;8;19;19;40;40;12;
1692500460;20.08.2023;03:01:00;19;31;20;2;8;19;19;40;40;12;
1692504060;20.08.2023;04:01:00;19;31;20;2;8;19;19;40;40;12;
1692507660;20.08.2023;05:01:00;19;31;20;2;9;19;19;40;40;12;
1692511260;20.08.2023;06:01:00;19;31;20;3;9;19;19;40;40;12;
1692514860;20.08.2023;07:01:00;19;31;20;3;9;19;19;40;40;12;
1692518460;20.08.2023;08:01:00;19;31;20;3;10;19;19;40;40;12;
1692522060;20.08.2023;09:01:00;19;31;20;3;9;19;19;40;40;12;
1692525660;20.08.2023;10:01:00;19;31;20;3;9;19;19;40;40;12;
1692529260;20.08.2023;11:01:00;19;31;20;3;10;19;19;40;40;12;
1692532860;20.08.2023;12:01:00;19;31;20;4;10;19;19;40;40;12;
1692536460;20.08.2023;13:01:00;19;32;20;5;12;19;19;40;40;12;
1692540060;20.08.2023;14:01:00;19;32;20;5;13;19;19;40;40;12;
1692543660;20.08.2023;15:01:00;19;32;20;5;12;19;19;40;40;12;
1692547260;20.08.2023;16:01:00;19;32;20;6;13;19;19;40;40;12;
1692550860;20.08.2023;17:01:00;19;32;20;6;13;19;19;40;40;11;
1692554460;20.08.2023;18:01:00;20;32;20;6;13;19;19;40;40;12;
1692558060;20.08.2023;19:01:00;19;32;20;5;12;19;19;40;40;11;
1692561660;20.08.2023;20:01:00;19;32;20;5;12;19;19;40;40;12;
1692565260;20.08.2023;21:01:00;19;32;20;4;11;19;19;40;40;12;
1692568860;20.08.2023;22:01:00;19;32;20;4;10;19;19;40;40;12;
1692572460;20.08.2023;23:01:00;19;31;20;3;10;19;19;40;40;12;
1692576060;21.08.2023;00:01:00;19;31;20;3;9;19;19;40;40;12;
1692579660;21.08.2023;01:01:00;19;31;20;2;9;19;19;40;40;12;
1692583260;21.08.2023;02:01:00;19;31;20;2;9;19;19;40;40;12;
1692586860;21.08.2023;03:01:00;19;31;20;2;8;19;19;40;40;12;
1692590460;21.08.2023;04:01:00;19;31;20;2;8;19;19;40;40;12;
1692594060;21.08.2023;05:01:00;19;31;20;2;8;19;19;40;40;12;
1692597660;21.08.2023;06:01:00;19;31;20;1;8;19;19;40;40;12;
1692601260;21.08.2023;07:01:00;19;31;20;1;8;19;19;40;40;12;
1692604860;21.08.2023;08:01:00;19;31;20;1;8;19;19;40;40;12;
1692608460;21.08.2023;09:01:00;19;31;20;2;8;19;19;40;40;12;
1692612060;21.08.2023;10:01:00;19;31;20;2;8;19;19;40;40;12;
1692615660;21.08.2023;11:01:00;19;31;20;3;9;19;19;40;40;12;
1692619260;21.08.2023;12:01:00;19;32;20;4;11;19;19;40;40;12;
1692622860;21.08.2023;13:01:00;19;32;20;5;13;19;19;40;40;12;
1692626460;21.08.2023;14:01:00;19;33;20;7;14;19;19;40;40;12;
1692630060;21.08.2023;15:01:00;20;33;20;7;15;19;19;40;40;11;
1692633660;21.08.2023;16:01:00;20;33;20;7;15;19;19;40;40;11;
1692637260;21.08.2023;17:01:00;20;33;20;7;15;19;20;40;40;11;
1692640860;21.08.2023;18:01:00;20;33;20;7;15;19;20;40;40;11;
1692644460;21.08.2023;19:01:00;20;33;20;6;14;19;20;40;40;11;
1692648060;21.08.2023;20:01:00;20;33;20;5;13;19;20;40;40;11;
1692651660;21.08.2023;21:01:00;20;32;20;4;11;19;20;40;40;12;
1692655260;21.08.2023;22:01:00;20;32;20;3;10;19;20;40;40;12;
1692658860;21.08.2023;23:01:00;20;31;20;2;9;19;20;40;40;12;
1692662460;22.08.2023;00:01:00;19;31;20;1;8;19;19;40;40;12;
1692666060;22.08.2023;01:01:00;19;31;20;1;7;19;19;40;40;12;
1692669660;22.08.2023;02:01:00;19;30;20;0;6;19;19;40;40;12;
1692673260;22.08.2023;03:01:00;19;30;20;0;5;19;19;40;40;12;
1692676860;22.08.2023;04:01:00;19;25;19;2;5;19;19;40;40;12;
1692680460;22.08.2023;05:01:00;18;24;19;1;5;18;19;40;40;12;
1692684060;22.08.2023;06:01:00;18;24;18;1;4;18;19;40;40;12;
1692687660;22.08.2023;07:01:00;17;23;18;1;4;18;18;40;40;12;
1692691260;22.08.2023;08:01:00;17;23;18;1;4;17;18;40;40;12;
1692694860;22.08.2023;09:01:00;17;23;18;2;5;17;18;40;40;12;
1692698460;22.08.2023;10:01:00;17;28;18;0;6;17;18;40;40;12;
1692702060;22.08.2023;11:01:00;18;29;18;1;7;18;18;40;40;12;
1692705660;22.08.2023;12:01:00;18;30;19;2;9;18;18;40;40;12;
1692709260;22.08.2023;13:01:00;19;31;19;4;11;18;19;40;40;12;
1692712860;22.08.2023;14:01:00;19;32;19;6;13;18;19;40;40;12;
1692716460;22.08.2023;15:01:00;19;33;20;7;15;19;19;40;40;11;
1692720060;22.08.2023;16:01:00;19;33;20;8;16;19;19;40;40;11;
1692723660;22.08.2023;17:01:00;19;33;20;8;16;19;19;40;40;11;
1692727260;22.08.2023;18:01:00;20;33;20;8;15;19;19;40;40;11;
1692730860;22.08.2023;19:01:00;20;33;20;7;14;19;19;40;40;11;
1692734460;22.08.2023;20:01:00;20;33;20;6;13;19;19;40;40;11;
1692738060;22.08.2023;21:01:00;20;32;20;5;12;19;19;40;40;11;
1692741660;22.08.2023;22:01:00;19;32;20;4;10;19;19;40;40;11;
1692745260;22.08.2023;23:01:00;19;31;20;3;9;19;19;40;40;12;
1692748860;23.08.2023;00:01:00;19;31;20;2;8;19;19;40;40;12;
1692752460;23.08.2023;01:01:00;19;31;20;1;7;19;19;40;40;12;
1692756060;23.08.2023;02:01:00;19;31;20;1;7;19;19;40;40;12;
1692759660;23.08.2023;03:01:00;19;30;20;0;7;19;19;40;40;12;
1692763260;23.08.2023;04:01:00;19;30;20;0;6;19;19;40;40;12;
1692766860;23.08.2023;05:01:00;19;30;19;0;6;19;19;40;40;12;
1692770460;23.08.2023;06:01:00;19;30;19;0;6;19;19;40;40;12;
1692774060;23.08.2023;07:01:00;19;30;19;0;6;19;19;40;40;12;
1692777660;23.08.2023;08:01:00;19;30;19;0;6;19;19;40;40;12;
1692781260;23.08.2023;09:01:00;19;30;19;1;7;19;19;40;40;12;
1692784860;23.08.2023;10:01:00;19;31;19;1;7;19;19;40;40;12;
1692788460;23.08.2023;11:01:00;19;31;20;2;8;19;19;40;40;12;
1692792060;23.08.2023;12:01:00;19;31;20;3;9;19;19;40;40;12;
1692795660;23.08.2023;13:01:00;19;32;20;4;11;19;19;40;40;12;
1692799260;23.08.2023;14:01:00;19;32;20;6;13;19;19;40;40;11;
1692802860;23.08.2023;15:01:00;19;33;20;6;14;19;19;40;40;11;
1692806460;23.08.2023;16:01:00;20;33;20;6;14;19;19;40;40;11;
1692810060;23.08.2023;17:01:00;20;33;20;6;13;19;19;40;40;11;
1692813660;23.08.2023;18:01:00;20;32;20;5;12;19;20;40;40;11;
1692817260;23.08.2023;19:01:00;20;32;20;5;12;19;20;40;40;11;
1692820860;23.08.2023;20:01:00;20;32;20;4;11;19;20;40;40;11;
1692824460;23.08.2023;21:01:00;20;32;20;4;10;19;20;40;40;11;
1692828060;23.08.2023;22:01:00;19;31;20;3;9;19;19;40;40;11;
1692831660;23.08.2023;23:01:00;19;31;20;2;8;19;19;40;40;12;
1692835260;24.08.2023;00:01:00;19;31;20;1;8;19;19;40;40;12;
1692838860;24.08.2023;01:01:00;19;31;20;1;7;19;19;40;40;12;
1692842460;24.08.2023;02:01:00;19;30;20;0;6;19;19;40;40;12;
1692846060;24.08.2023;03:01:00;19;30;20;0;6;19;19;40;40;12;
1692849660;24.08.2023;04:01:00;19;30;20;0;5;19;19;40;40;12;
1692853260;24.08.2023;05:01:00;18;24;19;2;5;18;19;40;40;12;
1692856860;24.08.2023;06:01:00;18;24;18;1;4;18;19;40;40;12;
1692860460;24.08.2023;07:01:00;18;24;18;1;4;18;18;40;40;12;
1692864060;24.08.2023;08:01:00;17;23;18;1;4;18;18;40;40;12;
1692867660;24.08.2023;09:01:00;17;23;18;1;4;17;18;40;40;12;
1692871260;24.08.2023;10:01:00;17;23;18;2;6;17;18;40;40;12;
1692874860;24.08.2023;11:01:00;18;29;18;1;7;17;18;40;40;12;
1692878460;24.08.2023;12:01:00;18;30;19;2;9;18;18;40;40;12;
1692882060;24.08.2023;13:01:00;19;31;19;4;11;18;19;40;40;12;
1692885660;24.08.2023;14:01:00;19;32;19;5;13;18;19;40;40;11;
1692889260;24.08.2023;15:01:00;19;32;20;6;14;19;19;40;40;11;
1692892860;24.08.2023;16:01:00;19;33;20;7;15;19;19;40;40;11;
1692896460;24.08.2023;17:01:00;19;33;20;8;16;19;19;40;40;11;
1692900060;24.08.2023;18:01:00;20;33;20;8;15;19;19;40;40;11;
1692903660;24.08.2023;19:01:00;20;33;20;7;15;19;20;40;40;11;
1692907260;24.08.2023;20:01:00;20;33;20;6;13;19;20;40;40;11;
1692910860;24.08.2023;21:01:00;20;32;20;5;12;19;20;40;40;11;
1692914460;24.08.2023;22:01:00;20;32;20;4;11;19;20;40;40;11;
1692918060;24.08.2023;23:01:00;20;32;20;3;10;19;20;40;40;11;
1692921660;25.08.2023;00:01:00;19;31;20;2;9;19;19;40;40;11;
1692925260;25.08.2023;01:01:00;19;31;20;2;8;19;19;40;40;12;
1692928860;25.08.2023;02:01:00;19;31;20;1;8;19;19;40;40;12;
1692932460;25.08.2023;03:01:00;19;31;20;1;7;19;19;40;40;12;
1692936060;25.08.2023;04:01:00;19;30;20;1;7;19;19;40;40;11;
1692939660;25.08.2023;05:01:00;19;30;20;0;6;19;19;40;40;12;
1692943260;25.08.2023;06:01:00;19;30;20;0;6;19;19;40;40;12;
1692946860;25.08.2023;07:01:00;19;30;20;0;6;19;19;40;40;12;
1692950460;25.08.2023;08:01:00;19;30;19;0;6;19;19;40;40;12;
1692954060;25.08.2023;09:01:00;19;30;19;0;6;19;19;40;40;12;
1692957660;25.08.2023;10:01:00;19;30;19;0;6;19;19;40;40;12;
1692961260;25.08.2023;11:01:00;19;30;19;0;6;19;19;40;40;12;
1692964860;25.08.2023;12:01:00;19;30;19;1;7;19;19;40;40;11;
1692968460;25.08.2023;13:01:00;19;31;19;1;8;19;19;40;40;11;
1692972060;25.08.2023;14:01:00;19;31;20;1;8;19;19;40;40;11;
1692975660;25.08.2023;15:01:00;19;31;20;2;8;19;19;40;40;11;
1692979260;25.08.2023;16:01:00;19;31;20;2;8;19;19;40;40;11;
1692982860;25.08.2023;17:01:00;19;31;20;2;8;19;19;40;40;11;
1692986460;25.08.2023;18:01:00;19;31;20;2;8;19;19;40;40;11;
1692990060;25.08.2023;19:01:00;19;31;20;2;8;19;19;40;40;11;
1692993660;25.08.2023;20:01:00;19;31;20;2;8;19;19;40;40;11;
1692997260;25.08.2023;21:01:00;19;31;20;1;8;19;19;40;40;11;
1693000860;25.08.2023;22:01:00;19;31;20;1;7;19;19;40;40;11;
1693004460;25.08.2023;23:01:00;19;30;20;1;7;19;19;40;40;11;
1693008060;26.08.2023;00:01:00;19;30;20;0;6;19;19;40;40;11;
1693011660;26.08.2023;01:01:00;19;30;20;0;6;19;19;40;40;11;
1693015260;26.08.2023;02:01:00;19;30;20;0;6;19;19;40;40;11;
1693018860;26.08.2023;03:01:00;19;30;20;0;6;19;19;40;40;11;
1693022460;26.08.2023;04:01:00;19;30;20;0;6;19;19;40;40;11;
1693026060;26.08.2023;05:01:00;19;30;20;0;6;19;19;40;40;11;
1693029660;26.08.2023;06:01:00;19;30;19;0;6;19;19;40;40;11;
1693033260;26.08.2023;07:01:00;19;30;20;0;6;19;19;40;40;11;
1693036860;26.08.2023;08:01:00;19;30;20;0;6;19;19;40;40;11;
1693040460;26.08.2023;09:01:00;19;30;19;0;6;19;19;40;40;11;
1693044060;26.08.2023;10:01:00;19;30;20;1;7;19;19;40;40;11;
1693047660;26.08.2023;11:01:00;19;31;20;1;7;19;19;40;40;11;
1693051260;26.08.2023;12:01:00;19;31;20;1;8;19;19;40;40;11;
1693054860;26.08.2023;13:01:00;19;31;20;2;8;19;19;40;40;11;
1693058460;26.08.2023;14:01:00;19;31;20;2;9;19;19;40;40;11;
1693062060;26.08.2023;15:01:00;19;31;20;3;9;19;19;40;40;11;
1693065660;26.08.2023;16:01:00;19;31;20;3;9;19;19;40;40;11;
1693069260;26.08.2023;17:01:00;19;31;20;3;9;19;19;40;40;11;
1693072860;26.08.2023;18:01:00;19;31;20;2;9;19;19;40;40;11;
1693076460;26.08.2023;19:01:00;19;31;20;2;9;19;19;40;40;11;
1693080060;26.08.2023;20:01:00;19;31;20;2;8;19;19;40;40;11;
1693083660;26.08.2023;21:01:00;19;31;20;2;8;19;19;40;40;11;
1693087260;26.08.2023;22:01:00;19;31;20;1;8;19;19;40;40;11;
1693090860;26.08.2023;23:01:00;19;31;20;2;8;19;19;40;40;11;
1693094460;27.08.2023;00:01:00;19;31;20;2;8;19;19;40;40;11;
1693098060;27.08.2023;01:01:00;19;31;20;2;8;19;19;40;40;11;
1693101660;27.08.2023;02:01:00;19;31;20;2;8;19;19;40;40;11;
1693105260;27.08.2023;03:01:00;19;31;20;2;8;19;19;40;40;11;
1693108860;27.08.2023;04:01:00;19;31;20;2;8;19;19;40;40;11;
1693112460;27.08.2023;05:01:00;19;31;20;2;8;19;19;40;40;11;
1693116060;27.08.2023;06:01:00;19;31;20;1;8;19;19;40;40;11;
1693119660;27.08.2023;07:01:00;19;31;20;1;7;19;19;40;40;11;
1693123260;27.08.2023;08:01:00;19;31;20;1;7;19;19;40;40;11;
1693126860;27.08.2023;09:01:00;19;31;20;1;7;19;19;40;40;11;
1693130460;27.08.2023;10:01:00;19;31;20;1;7;19;19;40;40;11;
1693134060;27.08.2023;11:01:00;19;31;20;2;8;19;19;40;40;11;
1693137660;27.08.2023;12:01:00;19;31;20;3;9;19;19;40;40;11;
1693141260;27.08.2023;13:01:00;19;32;20;4;11;19;19;40;40;11;
1693144860;27.08.2023;14:01:00;19;32;20;5;12;19;19;40;40;11;
1693148460;27.08.2023;15:01:00;20;32;20;5;12;19;20;40;40;11;
1693152060;27.08.2023;16:01:00;20;32;20;5;12;19;20;40;40;11;
1693155660;27.08.2023;17:01:00;20;32;20;5;12;19;20;40;40;11;
1693159260;27.08.2023;18:01:00;20;32;20;4;11;19;20;40;40;11;
1693162860;27.08.2023;19:01:00;20;32;20;4;11;19;20;40;40;11;
1693166460;27.08.2023;20:01:00;20;32;20;3;10;19;20;40;40;11;
1693170060;27.08.2023;21:01:00;20;32;20;3;9;19;20;40;40;11;
1693173660;27.08.2023;22:01:00;20;31;20;2;9;19;20;40;40;11;
1693177260;27.08.2023;23:01:00;19;31;20;2;8;19;20;40;40;11;
1693180860;28.08.2023;00:01:00;19;31;20;1;7;19;20;40;40;11;
1693184460;28.08.2023;01:01:00;19;31;20;0;6;19;20;40;40;11;
1693188060;28.08.2023;02:01:00;19;30;20;0;6;19;20;40;40;11;
1693191660;28.08.2023;03:01:00;19;30;20;0;6;19;19;40;40;11;
1693195260;28.08.2023;04:01:00;19;30;20;0;6;19;19;40;40;11;
1693198860;28.08.2023;05:01:00;19;30;20;0;5;19;19;40;40;11;
1693202460;28.08.2023;06:01:00;19;30;20;0;5;19;19;40;40;11;
1693206060;28.08.2023;07:01:00;19;25;19;2;5;19;19;40;40;11;
1693209660;28.08.2023;08:01:00;18;24;19;2;6;18;19;40;40;11;
1693213260;28.08.2023;09:01:00;18;29;19;0;6;18;19;40;40;11;
1693216860;28.08.2023;10:01:00;19;30;19;0;6;18;19;40;40;11;
1693220460;28.08.2023;11:01:00;19;30;19;1;7;19;19;40;40;11;
1693224060;28.08.2023;12:01:00;19;31;19;2;8;19;19;40;40;11;
1693227660;28.08.2023;13:01:00;19;31;20;3;10;19;19;40;40;11;
1693231260;28.08.2023;14:01:00;19;32;20;5;12;19;19;40;40;11;
1693234860;28.08.2023;15:01:00;19;33;20;6;13;19;19;40;40;11;
1693238460;28.08.2023;16:01:00;20;33;20;6;14;19;20;40;40;11;
1693242060;28.08.2023;17:01:00;20;33;20;7;14;19;20;40;40;11;
1693245660;28.08.2023;18:01:00;20;33;20;6;14;19;20;40;40;11;
1693249260;28.08.2023;19:01:00;20;33;20;6;13;19;20;40;40;10;
1693252860;28.08.2023;20:01:00;20;33;20;5;12;19;20;40;40;11;
1693256460;28.08.2023;21:01:00;20;32;20;4;11;19;20;40;40;11;
1693260060;28.08.2023;22:01:00;20;32;20;3;10;19;20;40;40;11;
1693263660;28.08.2023;23:01:00;20;32;20;3;9;19;20;40;40;11;
1693267260;29.08.2023;00:01:00;20;31;20;2;8;19;20;40;40;11;
1693270860;29.08.2023;01:01:00;19;31;20;1;7;19;20;40;40;11;
1693274460;29.08.2023;02:01:00;19;31;20;1;7;19;20;40;40;11;
1693278060;29.08.2023;03:01:00;19;31;20;0;6;19;20;40;40;11;
