#!SbcSavedTrendFile;Version_4;Html5Runtime_V3.0;
#!SBC trends log file generated on: 03.10.2023 13:14:49;
10;
3202-RT401	-5	50	255,0,0;
3202-RT501	-5	50	0,64,0;
3203-RT401	-5	50	0,0,128;
3203-RT501	-5	50	128,0,128;
3201.RT402	-5	50	255,255,0;
3201.RT502	-5	50	255,128,128;
3501-RT403	-5	30	0,255,0;
3501-RT501	-5	50	0,0,255;
3501-RT404	-5	50	255,128,192;
3501-RT502	-5	30	255,255,128;

#!(s);Date;Time;3202-RT401;3202-RT501;3203-RT401;3203-RT501;3201.RT402;3201.RT502;3501-RT403;3501-RT501;3501-RT404;3501-RT502;
1693904460;05.09.2023;09:01:00;3;4;7;7;23;5;20;18;20;18;
1693908060;05.09.2023;10:01:00;4;5;7;7;23;6;20;18;20;18;
1693911660;05.09.2023;11:01:00;4;6;8;8;27;7;23;18;23;18;
1693915260;05.09.2023;12:01:00;5;8;8;9;28;8;23;19;23;18;
1693918860;05.09.2023;13:01:00;7;10;9;10;29;10;24;19;24;18;
1693922460;05.09.2023;14:01:00;9;12;11;11;30;12;24;19;25;19;
1693926060;05.09.2023;15:01:00;10;13;12;13;30;14;25;20;25;19;
1693929660;05.09.2023;16:01:00;11;14;13;14;31;15;25;20;25;19;
1693933260;05.09.2023;17:01:00;11;15;14;15;31;15;26;20;26;19;
1693936860;05.09.2023;18:01:00;11;14;15;16;31;15;26;20;26;19;
1693940460;05.09.2023;19:01:00;10;13;15;16;31;14;25;20;26;19;
1693944060;05.09.2023;20:01:00;9;12;15;15;31;13;25;20;25;19;
1693947660;05.09.2023;21:01:00;7;10;14;14;30;11;25;20;25;19;
1693951260;05.09.2023;22:01:00;6;9;12;13;30;10;25;20;25;19;
1693954860;05.09.2023;23:01:00;5;8;11;12;30;9;24;20;25;19;
1693958460;06.09.2023;00:01:00;4;7;10;11;29;8;24;20;24;19;
1693962060;06.09.2023;01:01:00;3;6;9;10;29;7;24;20;24;19;
1693965660;06.09.2023;02:01:00;3;5;9;9;29;6;24;20;24;19;
1693969260;06.09.2023;03:01:00;2;5;8;9;28;6;24;20;24;19;
1693972860;06.09.2023;04:01:00;3;5;8;8;25;6;21;19;21;19;
1693976460;06.09.2023;05:01:00;3;4;7;8;24;5;21;18;21;18;
1693980060;06.09.2023;06:01:00;3;4;7;8;23;5;20;18;21;18;
1693983660;06.09.2023;07:01:00;3;4;7;7;23;5;20;18;20;18;
1693987260;06.09.2023;08:01:00;2;4;6;7;23;5;20;18;20;18;
1693990860;06.09.2023;09:01:00;3;4;6;7;22;5;20;18;20;17;
1693994460;06.09.2023;10:01:00;3;4;6;7;22;5;20;17;20;17;
1693998060;06.09.2023;11:01:00;3;6;7;7;23;7;22;17;22;17;
1694001660;06.09.2023;12:01:00;4;7;8;8;27;7;23;18;23;18;
1694005260;06.09.2023;13:01:00;5;8;8;9;28;9;23;19;23;18;
1694008860;06.09.2023;14:01:00;7;10;9;10;29;10;24;19;24;18;
1694012460;06.09.2023;15:01:00;8;11;11;11;30;12;24;19;25;19;
1694016060;06.09.2023;16:01:00;10;13;12;12;30;13;25;20;25;19;
1694019660;06.09.2023;17:01:00;10;13;13;13;31;14;25;20;25;19;
1694023260;06.09.2023;18:01:00;10;13;14;14;31;13;25;20;25;19;
1694026860;06.09.2023;19:01:00;9;12;14;14;31;12;25;20;25;19;
1694030460;06.09.2023;20:01:00;7;10;13;14;30;11;25;20;25;19;
1694034060;06.09.2023;21:01:00;6;9;12;13;30;10;25;20;25;19;
1694037660;06.09.2023;22:01:00;5;7;11;12;30;9;24;20;25;19;
1694041260;06.09.2023;23:01:00;4;6;10;11;29;7;24;20;24;19;
1694044860;07.09.2023;00:01:00;3;6;9;10;29;7;24;20;24;19;
1694048460;07.09.2023;01:01:00;3;6;9;9;29;7;24;20;24;19;
1694052060;07.09.2023;02:01:00;3;6;8;9;29;6;24;20;24;19;
1694055660;07.09.2023;03:01:00;3;5;8;9;28;6;24;19;24;19;
1694059260;07.09.2023;04:01:00;3;5;8;8;28;6;24;19;24;19;
1694062860;07.09.2023;05:01:00;3;5;8;8;28;6;24;19;24;19;
1694066460;07.09.2023;06:01:00;3;5;8;8;28;6;24;19;24;19;
1694070060;07.09.2023;07:01:00;2;5;7;8;28;6;24;19;24;19;
1694073660;07.09.2023;08:01:00;2;5;7;8;28;6;23;19;24;19;
1694077260;07.09.2023;09:01:00;3;5;7;8;28;6;24;19;24;19;
1694080860;07.09.2023;10:01:00;3;5;7;8;28;6;24;19;24;19;
1694084460;07.09.2023;11:01:00;4;6;8;8;28;7;24;19;24;19;
1694088060;07.09.2023;12:01:00;5;7;8;9;29;8;24;19;24;19;
1694091660;07.09.2023;13:01:00;5;8;9;10;29;9;24;20;24;19;
1694095260;07.09.2023;14:01:00;6;9;10;10;29;10;24;20;24;19;
1694098860;07.09.2023;15:01:00;7;10;10;11;30;10;24;20;25;19;
1694102460;07.09.2023;16:01:00;7;10;11;12;30;11;25;20;25;19;
1694106060;07.09.2023;17:01:00;8;10;12;12;30;11;25;20;25;19;
1694109660;07.09.2023;18:01:00;8;10;12;13;30;11;25;20;25;19;
1694113260;07.09.2023;19:01:00;7;10;12;13;30;11;25;20;25;19;
1694116860;07.09.2023;20:01:00;7;9;12;12;30;10;25;20;25;19;
1694120460;07.09.2023;21:01:00;6;9;11;12;30;10;25;20;25;19;
1694124060;07.09.2023;22:01:00;6;8;11;12;30;9;25;20;25;19;
1694127660;07.09.2023;23:01:00;5;8;11;11;30;9;24;20;25;19;
1694131260;08.09.2023;00:01:00;5;7;10;11;30;8;24;20;25;19;
1694134860;08.09.2023;01:01:00;5;7;10;10;30;8;24;20;25;19;
1694138460;08.09.2023;02:01:00;4;7;9;10;29;8;24;20;24;19;
1694142060;08.09.2023;03:01:00;4;7;9;10;29;8;24;20;24;19;
1694145660;08.09.2023;04:01:00;4;6;9;10;29;7;24;20;24;19;
1694149260;08.09.2023;05:01:00;4;6;9;9;29;7;24;20;24;19;
1694152860;08.09.2023;06:01:00;4;6;9;9;29;7;24;20;24;19;
1694156460;08.09.2023;07:01:00;4;6;8;9;29;7;24;20;24;19;
1694160060;08.09.2023;08:01:00;4;6;8;9;29;7;24;20;24;19;
1694163660;08.09.2023;09:01:00;4;6;8;9;29;7;24;20;24;19;
1694167260;08.09.2023;10:01:00;4;6;8;9;29;7;24;20;24;19;
1694170860;08.09.2023;11:01:00;4;7;9;9;29;7;24;20;24;19;
1694174460;08.09.2023;12:01:00;4;7;9;9;29;8;24;20;24;19;
1694178060;08.09.2023;13:01:00;5;7;9;10;29;8;24;20;24;19;
1694181660;08.09.2023;14:01:00;5;8;9;10;29;9;24;20;25;19;
1694185260;08.09.2023;15:01:00;6;8;10;10;30;9;24;20;25;19;
1694188860;08.09.2023;16:01:00;6;9;10;11;30;10;25;20;25;19;
1694192460;08.09.2023;17:01:00;7;9;11;11;30;10;25;20;25;19;
1694196060;08.09.2023;18:01:00;7;9;11;12;30;10;25;20;25;19;
1694199660;08.09.2023;19:01:00;6;9;11;12;30;10;25;20;25;19;
1694203260;08.09.2023;20:01:00;6;9;11;11;30;10;25;20;25;19;
1694206860;08.09.2023;21:01:00;6;8;11;11;30;9;25;20;25;19;
1694210460;08.09.2023;22:01:00;5;8;10;11;30;9;25;20;25;19;
1694214060;08.09.2023;23:01:00;5;7;10;11;30;8;25;20;25;19;
1694217660;09.09.2023;00:01:00;5;7;10;10;30;8;24;20;25;19;
1694221260;09.09.2023;01:01:00;4;7;10;10;29;8;24;20;25;19;
1694224860;09.09.2023;02:01:00;4;7;9;10;29;8;24;20;24;19;
1694228460;09.09.2023;03:01:00;4;6;9;10;29;7;24;20;24;19;
1694232060;09.09.2023;04:01:00;4;6;9;9;29;7;24;20;24;19;
1694235660;09.09.2023;05:01:00;3;6;9;9;29;7;24;20;24;19;
1694239260;09.09.2023;06:01:00;3;6;8;9;29;7;24;20;24;19;
1694242860;09.09.2023;07:01:00;3;6;8;9;29;7;24;20;24;19;
1694246460;09.09.2023;08:01:00;3;5;8;9;29;6;24;20;24;19;
1694250060;09.09.2023;09:01:00;3;6;8;9;29;7;24;20;24;19;
1694253660;09.09.2023;10:01:00;4;6;8;9;29;7;24;20;24;19;
1694257260;09.09.2023;11:01:00;4;7;8;9;29;7;24;20;24;19;
1694260860;09.09.2023;12:01:00;5;7;9;9;29;8;24;20;24;19;
1694264460;09.09.2023;13:01:00;5;8;9;10;29;8;24;20;24;19;
1694268060;09.09.2023;14:01:00;6;8;10;10;30;9;24;20;25;19;
1694271660;09.09.2023;15:01:00;7;9;10;11;30;10;25;20;25;19;
1694275260;09.09.2023;16:01:00;7;10;11;11;30;11;25;20;25;19;
1694278860;09.09.2023;17:01:00;8;11;12;12;31;11;25;20;25;20;
1694282460;09.09.2023;18:01:00;8;10;12;13;31;11;25;20;25;20;
1694286060;09.09.2023;19:01:00;7;10;12;13;31;11;25;20;25;20;
1694289660;09.09.2023;20:01:00;7;10;12;12;30;11;25;20;25;20;
1694293260;09.09.2023;21:01:00;6;9;11;12;30;10;25;20;25;20;
1694296860;09.09.2023;22:01:00;5;8;11;11;30;9;25;20;25;19;
1694300460;09.09.2023;23:01:00;5;7;10;11;30;8;25;20;25;19;
1694304060;10.09.2023;00:01:00;5;7;10;10;30;8;25;20;25;19;
1694307660;10.09.2023;01:01:00;4;7;10;10;30;8;24;20;25;19;
1694311260;10.09.2023;02:01:00;4;7;9;10;30;8;24;20;25;19;
1694314860;10.09.2023;03:01:00;4;7;9;10;30;8;24;20;25;19;
1694318460;10.09.2023;04:01:00;4;7;9;10;30;8;24;20;25;19;
1694322060;10.09.2023;05:01:00;4;7;9;10;29;8;24;20;24;19;
1694325660;10.09.2023;06:01:00;4;7;9;10;29;7;24;20;24;19;
1694329260;10.09.2023;07:01:00;4;7;9;9;29;7;24;20;24;19;
1694332860;10.09.2023;08:01:00;4;6;9;9;29;7;24;20;24;19;
1694336460;10.09.2023;09:01:00;4;6;9;9;29;7;24;20;24;19;
1694340060;10.09.2023;10:01:00;4;7;9;9;29;7;24;20;24;19;
1694343660;10.09.2023;11:01:00;4;7;9;9;29;8;24;20;25;19;
1694347260;10.09.2023;12:01:00;5;7;9;10;30;8;24;20;25;19;
1694350860;10.09.2023;13:01:00;6;8;9;10;30;9;25;20;25;19;
1694354460;10.09.2023;14:01:00;7;10;10;11;30;10;25;20;25;19;
1694358060;10.09.2023;15:01:00;8;11;11;12;31;12;25;20;25;20;
1694361660;10.09.2023;16:01:00;9;12;12;13;31;13;25;20;26;20;
1694365260;10.09.2023;17:01:00;10;13;13;14;31;13;26;20;26;20;
1694368860;10.09.2023;18:01:00;10;13;14;14;31;13;26;20;26;20;
1694372460;10.09.2023;19:01:00;9;12;14;14;31;13;26;20;26;20;
1694376060;10.09.2023;20:01:00;8;11;13;14;31;12;25;20;26;20;
1694379660;10.09.2023;21:01:00;7;10;13;13;31;11;25;20;25;20;
1694383260;10.09.2023;22:01:00;7;9;12;13;31;10;25;20;25;20;
1694386860;10.09.2023;23:01:00;6;9;12;12;30;10;25;20;25;20;
1694390460;11.09.2023;00:01:00;6;8;11;12;30;10;25;20;25;20;
1694394060;11.09.2023;01:01:00;6;8;11;11;30;9;25;20;25;20;
1694397660;11.09.2023;02:01:00;5;8;10;11;30;9;25;20;25;20;
1694401260;11.09.2023;03:01:00;5;8;10;11;30;9;25;20;25;20;
1694404860;11.09.2023;04:01:00;5;7;10;10;30;8;25;20;25;20;
1694408460;11.09.2023;05:01:00;5;7;10;10;30;8;25;20;25;20;
1694412060;11.09.2023;06:01:00;5;7;10;10;30;8;25;20;25;20;
1694415660;11.09.2023;07:01:00;5;7;9;10;30;8;25;20;25;20;
1694419260;11.09.2023;08:01:00;5;7;9;10;30;8;25;20;25;20;
1694422860;11.09.2023;09:01:00;5;7;9;10;30;8;25;20;25;20;
1694426460;11.09.2023;10:01:00;5;7;10;10;30;8;25;20;25;20;
1694430060;11.09.2023;11:01:00;5;8;10;10;30;9;25;20;25;20;
1694433660;11.09.2023;12:01:00;5;8;10;10;30;9;25;20;25;20;
1694437260;11.09.2023;13:01:00;6;8;10;10;30;9;25;20;25;20;
1694440860;11.09.2023;14:01:00;6;8;10;11;30;9;25;20;25;20;
1694444460;11.09.2023;15:01:00;6;8;10;11;30;9;25;20;25;20;
1694448060;11.09.2023;16:01:00;6;9;10;11;30;9;25;20;25;20;
1694451660;11.09.2023;17:01:00;6;9;10;11;30;9;25;20;25;20;
1694455260;11.09.2023;18:01:00;6;8;11;11;30;9;25;20;25;20;
1694458860;11.09.2023;19:01:00;6;8;11;11;30;9;25;20;25;20;
1694462460;11.09.2023;20:01:00;6;8;11;11;30;9;25;20;25;20;
1694466060;11.09.2023;21:01:00;6;8;10;11;30;9;25;20;25;20;
1694469660;11.09.2023;22:01:00;6;8;10;11;30;9;25;20;25;20;
1694473260;11.09.2023;23:01:00;6;8;10;11;30;9;25;20;25;20;
1694476860;12.09.2023;00:01:00;6;8;10;11;30;9;25;20;25;20;
1694480460;12.09.2023;01:01:00;6;8;10;11;30;9;25;20;25;20;
1694484060;12.09.2023;02:01:00;6;8;10;11;30;9;25;20;25;20;
1694487660;12.09.2023;03:01:00;6;8;10;11;30;9;25;20;25;20;
1694491260;12.09.2023;04:01:00;6;8;10;11;30;9;25;20;25;20;
1694494860;12.09.2023;05:01:00;6;8;10;11;30;9;25;20;25;20;
1694498460;12.09.2023;06:01:00;5;8;10;11;30;9;25;20;25;20;
1694502060;12.09.2023;07:01:00;5;8;10;11;30;9;25;20;25;20;
1694505660;12.09.2023;08:01:00;5;8;10;11;30;9;25;20;25;20;
1694509260;12.09.2023;09:01:00;5;8;10;10;30;9;25;20;25;20;
1694512860;12.09.2023;10:01:00;5;8;10;10;30;9;25;20;25;20;
1694516460;12.09.2023;11:01:00;6;8;10;11;30;9;25;20;25;20;
1694520060;12.09.2023;12:01:00;7;9;10;11;30;10;25;20;25;20;
1694523660;12.09.2023;13:01:00;8;10;11;12;31;11;25;20;25;20;
1694527260;12.09.2023;14:01:00;9;12;12;12;31;12;25;20;26;20;
1694530860;12.09.2023;15:01:00;10;13;13;13;31;13;26;21;26;20;
1694534460;12.09.2023;16:01:00;10;13;14;14;32;14;26;21;26;20;
1694538060;12.09.2023;17:01:00;10;13;14;15;32;14;26;21;26;20;
1694541660;12.09.2023;18:01:00;10;12;14;15;32;13;26;21;26;20;
1694545260;12.09.2023;19:01:00;8;11;14;14;31;12;26;21;26;20;
1694548860;12.09.2023;20:01:00;7;10;13;14;31;11;25;21;26;20;
1694552460;12.09.2023;21:01:00;6;9;12;13;31;9;25;21;25;20;
1694556060;12.09.2023;22:01:00;5;7;11;11;30;8;25;20;25;20;
1694559660;12.09.2023;23:01:00;4;6;10;10;30;7;25;20;25;20;
1694563260;13.09.2023;00:01:00;3;5;9;9;29;6;24;20;25;20;
1694566860;13.09.2023;01:01:00;3;4;8;8;25;5;22;19;22;19;
1694570460;13.09.2023;02:01:00;2;4;7;8;24;5;21;19;21;19;
1694574060;13.09.2023;03:01:00;2;4;7;7;23;4;21;19;21;18;
1694577660;13.09.2023;04:01:00;2;3;6;7;23;4;20;18;20;18;
1694581260;13.09.2023;05:01:00;2;3;6;7;23;4;20;18;20;18;
1694584860;13.09.2023;06:01:00;1;3;6;7;22;3;20;18;20;18;
1694588460;13.09.2023;07:01:00;1;2;6;6;22;3;20;18;20;18;
1694592060;13.09.2023;08:01:00;3;3;6;6;18;4;17;17;17;17;
1694595660;13.09.2023;09:01:00;3;4;6;6;18;4;18;16;18;17;
1694599260;13.09.2023;10:01:00;2;4;6;6;21;4;19;17;19;17;
1694602860;13.09.2023;11:01:00;3;4;6;7;22;5;19;17;19;17;
1694606460;13.09.2023;12:01:00;3;6;7;7;24;6;22;17;22;17;
1694610060;13.09.2023;13:01:00;4;7;7;8;28;7;23;18;23;18;
1694613660;13.09.2023;14:01:00;5;8;8;9;29;9;23;19;24;18;
1694617260;13.09.2023;15:01:00;6;9;9;10;29;10;24;19;24;19;
1694620860;13.09.2023;16:01:00;7;10;10;11;30;11;24;19;24;19;
1694624460;13.09.2023;17:01:00;7;10;11;11;30;11;24;20;25;19;
1694628060;13.09.2023;18:01:00;7;9;11;12;30;10;25;20;25;19;
1694631660;13.09.2023;19:01:00;6;8;11;11;30;9;24;20;25;19;
1694635260;13.09.2023;20:01:00;5;7;10;11;30;8;24;20;24;19;
1694638860;13.09.2023;21:01:00;3;6;9;10;29;7;24;20;24;19;
1694642460;13.09.2023;22:01:00;3;5;8;9;29;5;22;20;23;19;
1694646060;13.09.2023;23:01:00;3;4;8;8;24;5;21;19;21;19;
1694649660;14.09.2023;00:01:00;2;4;7;8;23;4;21;18;21;18;
1694653260;14.09.2023;01:01:00;2;3;7;7;23;4;20;18;20;18;
1694656860;14.09.2023;02:01:00;1;2;6;7;22;3;20;18;20;18;
1694660460;14.09.2023;03:01:00;3;3;6;6;18;3;17;17;17;17;
1694664060;14.09.2023;04:01:00;3;3;6;6;17;4;16;16;16;17;
1694667660;14.09.2023;05:01:00;3;3;6;6;16;4;16;16;16;16;
1694671260;14.09.2023;06:01:00;3;3;6;6;16;4;16;16;16;16;
1694674860;14.09.2023;07:01:00;3;3;6;6;16;4;15;15;16;16;
1694678460;14.09.2023;08:01:00;3;3;6;6;16;4;15;15;15;15;
1694682060;14.09.2023;09:01:00;2;3;6;6;19;4;18;15;18;15;
1694685660;14.09.2023;10:01:00;2;3;6;6;21;4;18;16;18;16;
1694689260;14.09.2023;11:01:00;3;4;6;6;21;5;18;16;19;16;
1694692860;14.09.2023;12:01:00;4;5;6;7;22;6;19;17;19;17;
1694696460;14.09.2023;13:01:00;4;6;7;7;26;7;22;17;22;17;
1694700060;14.09.2023;14:01:00;4;7;8;8;27;8;23;18;23;18;
1694703660;14.09.2023;15:01:00;5;8;8;9;28;9;23;18;23;18;
1694707260;14.09.2023;16:01:00;6;9;9;10;29;9;23;19;24;18;
1694710860;14.09.2023;17:01:00;6;9;10;10;29;10;24;19;24;18;
1694714460;14.09.2023;18:01:00;6;8;10;11;29;9;24;19;24;19;
1694718060;14.09.2023;19:01:00;5;8;10;11;29;9;24;19;24;19;
1694721660;14.09.2023;20:01:00;5;7;10;10;29;8;24;19;24;19;
1694725260;14.09.2023;21:01:00;4;6;9;10;29;7;24;19;24;19;
1694728860;14.09.2023;22:01:00;3;6;8;9;29;7;24;19;24;19;
1694732460;14.09.2023;23:01:00;3;5;8;8;28;6;23;19;24;19;
1694736060;15.09.2023;00:01:00;2;5;7;8;28;6;23;19;24;19;
1694739660;15.09.2023;01:01:00;4;5;7;8;24;6;21;19;21;18;
1694743260;15.09.2023;02:01:00;4;5;7;8;23;6;20;18;21;18;
1694746860;15.09.2023;03:01:00;4;5;7;8;23;6;20;18;20;18;
1694750460;15.09.2023;04:01:00;4;5;7;8;23;6;20;18;20;18;
1694754060;15.09.2023;05:01:00;4;5;7;8;23;6;20;18;20;18;
1694757660;15.09.2023;06:01:00;4;5;7;8;23;6;20;18;20;17;
1694761260;15.09.2023;07:01:00;4;5;7;8;23;6;20;18;20;17;
1694764860;15.09.2023;08:01:00;4;5;7;8;23;6;20;17;20;17;
1694768460;15.09.2023;09:01:00;4;5;7;8;23;6;20;17;20;17;
1694772060;15.09.2023;10:01:00;3;5;7;8;27;6;22;18;22;18;
1694775660;15.09.2023;11:01:00;3;6;7;8;28;6;23;18;23;18;
1694779260;15.09.2023;12:01:00;4;6;8;8;28;7;23;19;23;18;
1694782860;15.09.2023;13:01:00;4;7;8;9;28;8;23;19;24;18;
1694786460;15.09.2023;14:01:00;5;7;9;9;29;8;24;19;24;19;
1694790060;15.09.2023;15:01:00;5;8;9;9;29;9;24;19;24;19;
1694793660;15.09.2023;16:01:00;5;8;9;10;29;9;24;19;24;19;
1694797260;15.09.2023;17:01:00;5;8;10;10;29;9;24;19;24;19;
1694800860;15.09.2023;18:01:00;5;7;9;10;29;8;24;19;24;19;
1694804460;15.09.2023;19:01:00;5;7;9;10;29;8;24;19;24;19;
1694808060;15.09.2023;20:01:00;4;7;9;10;29;8;24;20;24;19;
1694811660;15.09.2023;21:01:00;4;6;9;9;29;7;24;19;24;19;
1694815260;15.09.2023;22:01:00;3;6;8;9;29;7;24;20;24;19;
1694818860;15.09.2023;23:01:00;3;5;8;8;29;6;24;19;24;19;
1694822460;16.09.2023;00:01:00;3;5;8;8;29;6;24;19;24;19;
1694826060;16.09.2023;01:01:00;3;5;7;8;28;6;24;19;24;19;
1694829660;16.09.2023;02:01:00;3;5;7;8;28;6;23;19;24;19;
1694833260;16.09.2023;03:01:00;2;5;7;8;28;6;23;19;24;19;
1694836860;16.09.2023;04:01:00;3;5;7;8;28;6;24;19;24;19;
1694840460;16.09.2023;05:01:00;2;5;7;8;28;6;24;19;24;19;
1694844060;16.09.2023;06:01:00;4;5;7;8;24;6;21;19;21;19;
1694847660;16.09.2023;07:01:00;4;5;7;8;24;6;21;18;21;18;
1694851260;16.09.2023;08:01:00;4;6;7;8;23;6;20;18;21;18;
1694854860;16.09.2023;09:01:00;3;5;8;8;28;6;23;19;23;18;
1694858460;16.09.2023;10:01:00;3;6;8;8;28;6;23;19;23;19;
1694862060;16.09.2023;11:01:00;4;6;8;8;28;7;23;19;24;19;
1694865660;16.09.2023;12:01:00;5;7;8;9;29;8;24;19;24;19;
1694869260;16.09.2023;13:01:00;5;7;9;9;29;8;24;19;24;19;
1694872860;16.09.2023;14:01:00;6;8;9;10;30;9;24;20;24;19;
1694876460;16.09.2023;15:01:00;7;9;10;10;30;10;24;20;25;19;
1694880060;16.09.2023;16:01:00;7;10;11;11;30;11;25;20;25;19;
1694883660;16.09.2023;17:01:00;7;9;11;12;30;10;25;20;25;19;
1694887260;16.09.2023;18:01:00;6;9;11;11;30;9;25;20;25;19;
1694890860;16.09.2023;19:01:00;5;7;10;11;30;9;24;20;25;19;
1694894460;16.09.2023;20:01:00;4;7;10;10;30;8;24;20;24;19;
1694898060;16.09.2023;21:01:00;4;6;9;10;29;7;24;20;24;19;
1694901660;16.09.2023;22:01:00;3;5;8;9;29;6;24;20;24;19;
1694905260;16.09.2023;23:01:00;2;5;8;8;29;6;24;20;24;19;
1694908860;17.09.2023;00:01:00;3;5;7;8;25;6;21;19;21;19;
1694912460;17.09.2023;01:01:00;3;4;7;8;24;5;21;18;21;18;
1694916060;17.09.2023;02:01:00;2;4;7;7;23;4;20;18;21;18;
1694919660;17.09.2023;03:01:00;2;3;6;7;22;4;20;18;20;18;
1694923260;17.09.2023;04:01:00;3;2;6;6;22;3;18;18;18;18;
1694926860;17.09.2023;05:01:00;3;3;5;6;17;3;17;17;17;17;
1694930460;17.09.2023;06:01:00;3;2;5;6;17;3;16;16;16;16;
1694934060;17.09.2023;07:01:00;2;2;5;6;16;3;16;16;16;16;
1694937660;17.09.2023;08:01:00;2;2;5;5;16;3;16;16;16;16;
1694941260;17.09.2023;09:01:00;2;2;5;5;16;3;15;15;15;16;
1694944860;17.09.2023;10:01:00;3;3;5;5;15;4;15;15;15;15;
1694948460;17.09.2023;11:01:00;2;4;5;6;20;5;18;16;18;16;
1694952060;17.09.2023;12:01:00;4;5;6;6;21;6;19;16;19;16;
1694955660;17.09.2023;13:01:00;4;6;7;7;26;7;22;17;22;17;
1694959260;17.09.2023;14:01:00;5;7;8;8;28;8;23;18;23;18;
1694962860;17.09.2023;15:01:00;6;8;8;9;28;9;23;18;23;18;
1694966460;17.09.2023;16:01:00;7;9;9;10;29;10;24;19;24;18;
1694970060;17.09.2023;17:01:00;7;9;10;11;29;10;24;19;24;18;
1694973660;17.09.2023;18:01:00;6;9;10;11;29;10;24;19;24;19;
1694977260;17.09.2023;19:01:00;5;8;10;11;29;9;24;19;24;19;
1694980860;17.09.2023;20:01:00;4;6;10;10;29;7;24;19;24;19;
1694984460;17.09.2023;21:01:00;3;5;9;9;29;6;23;19;24;19;
1694988060;17.09.2023;22:01:00;3;4;8;8;24;5;21;19;21;18;
1694991660;17.09.2023;23:01:00;2;4;7;8;23;4;20;18;20;18;
1694995260;18.09.2023;00:01:00;2;3;6;7;22;4;20;18;20;18;
1694998860;18.09.2023;01:01:00;2;3;6;7;22;4;19;17;20;17;
1695002460;18.09.2023;02:01:00;2;3;6;6;22;4;19;17;20;17;
1695006060;18.09.2023;03:01:00;2;3;6;6;22;4;19;17;19;17;
1695009660;18.09.2023;04:01:00;2;3;6;6;22;4;19;17;19;17;
1695013260;18.09.2023;05:01:00;3;4;6;6;22;5;19;17;19;17;
1695016860;18.09.2023;06:01:00;3;4;6;6;22;5;19;17;19;17;
1695020460;18.09.2023;07:01:00;3;4;6;7;22;5;19;17;19;17;
1695024060;18.09.2023;08:01:00;3;4;6;7;22;5;19;17;19;17;
1695027660;18.09.2023;09:01:00;3;5;6;7;22;6;19;17;19;17;
1695031260;18.09.2023;10:01:00;4;5;6;7;22;6;19;17;20;17;
1695034860;18.09.2023;11:01:00;4;5;7;7;22;6;19;17;20;17;
1695038460;18.09.2023;12:01:00;4;5;7;7;22;6;20;17;20;17;
1695042060;18.09.2023;13:01:00;3;6;7;8;26;7;22;17;22;17;
1695045660;18.09.2023;14:01:00;3;5;7;8;27;6;22;18;23;18;
1695049260;18.09.2023;15:01:00;3;6;7;8;28;6;23;18;23;18;
1695052860;18.09.2023;16:01:00;3;5;7;8;28;6;23;19;23;18;
1695056460;18.09.2023;17:01:00;3;5;7;8;28;6;23;19;23;18;
1695060060;18.09.2023;18:01:00;3;5;7;8;28;6;23;19;23;18;
1695063660;18.09.2023;19:01:00;3;5;7;8;28;6;23;19;23;18;
1695067260;18.09.2023;20:01:00;3;6;7;8;28;7;23;19;23;18;
1695070860;18.09.2023;21:01:00;4;6;8;8;28;7;23;19;23;19;
1695074460;18.09.2023;22:01:00;4;6;8;8;29;7;23;19;24;19;
1695078060;18.09.2023;23:01:00;4;7;8;9;29;7;23;19;24;19;
1695081660;19.09.2023;00:01:00;4;7;8;9;29;7;24;19;24;19;
1695085260;19.09.2023;01:01:00;4;6;8;9;29;7;24;19;24;19;
1695088860;19.09.2023;02:01:00;4;6;8;9;29;7;24;19;24;19;
1695092460;19.09.2023;03:01:00;4;7;8;9;29;7;24;19;24;19;
1695096060;19.09.2023;04:01:00;4;6;8;9;29;7;24;19;24;19;
1695099660;19.09.2023;05:01:00;4;6;8;9;29;7;24;19;24;19;
1695103260;19.09.2023;06:01:00;4;6;8;9;29;7;24;19;24;19;
1695106860;19.09.2023;07:01:00;4;6;8;9;29;7;24;19;24;19;
1695110460;19.09.2023;08:01:00;4;7;8;9;29;8;24;19;24;19;
1695114060;19.09.2023;09:01:00;4;7;9;9;29;8;24;20;24;19;
1695117660;19.09.2023;10:01:00;4;7;9;9;29;8;24;20;24;19;
1695121260;19.09.2023;11:01:00;5;7;9;9;29;8;24;20;24;19;
1695124860;19.09.2023;12:01:00;5;8;9;10;30;8;24;20;24;19;
1695128460;19.09.2023;13:01:00;6;8;9;10;30;9;24;20;25;19;
1695132060;19.09.2023;14:01:00;7;9;10;10;30;10;24;20;25;19;
1695135660;19.09.2023;15:01:00;7;10;11;11;30;11;25;20;25;19;
1695139260;19.09.2023;16:01:00;7;10;11;12;30;11;25;20;25;19;
1695142860;19.09.2023;17:01:00;6;9;11;12;30;10;25;20;25;19;
1695146460;19.09.2023;18:01:00;6;8;11;11;30;9;25;20;25;19;
1695150060;19.09.2023;19:01:00;5;7;10;11;30;8;24;20;25;19;
1695153660;19.09.2023;20:01:00;4;7;9;10;30;8;24;20;24;19;
1695157260;19.09.2023;21:01:00;3;6;9;9;29;7;24;20;24;19;
1695160860;19.09.2023;22:01:00;3;5;8;9;29;6;24;20;24;19;
